route,current_garage,day_type,lagged_total_precip,lagged_avg_temp,year,month,lagged_avg_riders,season,num_unique_stops,num_unique_stops_with_shelter,covid,avg_riders
57,West Mifflin,WEEKDAY,3.23,48.9,2022,5,608.285714285714,Spring,78.0,6.0,0,634.238095238095
57,West Mifflin,WEEKDAY,5.03,62.8,2022,6,634.238095238095,Summer,78.0,6.0,0,650.090909090909
57,West Mifflin,WEEKDAY,3.0,69.6,2022,7,650.090909090909,Summer,78.0,6.0,0,683.25
57,West Mifflin,WEEKDAY,3.59,74.2,2022,8,683.25,Summer,78.0,6.0,0,678.260869565217
57,West Mifflin,WEEKDAY,3.39,72.1,2022,9,678.260869565217,Fall,78.0,6.0,0,715.190476190476
57,West Mifflin,WEEKDAY,5.15,64.3,2022,10,715.190476190476,Fall,78.0,6.0,0,697.47619047619
57,West Mifflin,WEEKDAY,1.76,50.7,2022,11,697.47619047619,Fall,78.0,6.0,0,679.095238095238
57,West Mifflin,WEEKDAY,4.0,44.3,2022,12,679.095238095238,Winter,78.0,6.0,0,625.909090909091
57,West Mifflin,WEEKDAY,1.76,33.0,2023,1,625.909090909091,Winter,78.0,6.0,0,613.772727272727
57,West Mifflin,WEEKDAY,4.02,36.9,2023,2,613.772727272727,Winter,78.0,6.0,0,686.45
57,West Mifflin,WEEKDAY,1.54,39.7,2023,3,686.45,Spring,78.0,6.0,0,673.04347826087
57,West Mifflin,WEEKDAY,2.93,40.0,2023,4,673.04347826087,Spring,78.0,6.0,0,716.15
57,West Mifflin,WEEKDAY,2.18,52.8,2023,5,716.15,Spring,78.0,6.0,0,709.863636363636
57,West Mifflin,WEEKDAY,1.73,59.3,2023,6,709.863636363636,Summer,78.0,6.0,0,724.954545454545
57,West Mifflin,WEEKDAY,3.76,66.5,2023,7,724.954545454545,Summer,78.0,6.0,0,698.9
57,West Mifflin,WEEKDAY,4.68,73.9,2023,8,698.9,Summer,78.0,6.0,0,747.173913043478
57,West Mifflin,WEEKDAY,2.71,72.4,2023,9,747.173913043478,Fall,78.0,6.0,0,802.05
57,West Mifflin,WEEKDAY,1.83,67.6,2023,10,802.05,Fall,78.0,6.0,0,806.545454545455
57,West Mifflin,WEEKDAY,2.6,57.0,2023,11,806.545454545455,Fall,78.0,6.0,0,713.761904761905
57,West Mifflin,WEEKDAY,1.82,43.5,2023,12,713.761904761905,Winter,78.0,6.0,0,702.75
57,West Mifflin,WEEKDAY,2.8,42.7,2024,1,702.75,Winter,78.0,6.0,0,626.136363636364
57,West Mifflin,WEEKDAY,5.28,33.0,2024,2,626.136363636364,Winter,78.0,6.0,0,687.809523809524
57,West Mifflin,WEEKDAY,1.76,39.5,2024,3,687.809523809524,Spring,78.0,6.0,0,708.714285714286
57,West Mifflin,WEEKDAY,3.25,46.6,2024,4,708.714285714286,Spring,78.0,6.0,0,735.5
57,West Mifflin,WEEKDAY,7.93,56.9,2024,5,735.5,Spring,78.0,6.0,0,810.227272727273
57,West Mifflin,WEEKDAY,5.61,66.5,2024,6,810.227272727273,Summer,78.0,6.0,0,804.4
57,West Mifflin,WEEKDAY,2.5,72.8,2024,7,804.4,Summer,78.0,6.0,0,767.272727272727
57,West Mifflin,WEEKDAY,3.17,76.5,2024,8,767.272727272727,Summer,78.0,6.0,0,756.045454545455
57,West Mifflin,WEEKDAY,5.12,73.8,2024,9,756.045454545455,Fall,78.0,6.0,0,864.4
57,West Mifflin,WEEKDAY,1.9,69.4,2024,10,864.4,Fall,78.0,6.0,0,847.260869565217
58,East Liberty,SAT.,3.43,33.6,2017,1,,Winter,116.0,13.0,0,244.5
58,East Liberty,SAT.,3.54,34.6,2017,2,244.5,Winter,116.0,13.0,0,314.25
58,East Liberty,SAT.,1.46,40.6,2017,3,314.25,Spring,116.0,13.0,0,366.25
58,East Liberty,SAT.,5.02,39.9,2017,4,366.25,Spring,116.0,13.0,0,275.8
58,East Liberty,SAT.,3.54,57.3,2017,5,275.8,Spring,116.0,13.0,0,257.25
58,East Liberty,SAT.,5.15,60.6,2017,6,257.25,Summer,116.0,13.0,0,260.25
58,East Liberty,SAT.,3.78,69.7,2017,7,260.25,Summer,116.0,13.0,0,223.4
58,East Liberty,SAT.,6.42,73.7,2017,8,223.4,Summer,116.0,13.0,0,269.75
58,East Liberty,SAT.,2.63,70.3,2017,9,269.75,Fall,116.0,13.0,0,208.8
58,East Liberty,SAT.,0.58,66.4,2017,10,208.8,Fall,116.0,13.0,0,232.5
58,East Liberty,SAT.,4.11,58.0,2017,11,232.5,Fall,116.0,13.0,0,212.5
58,East Liberty,SAT.,4.15,42.0,2017,12,212.5,Winter,116.0,13.0,0,174.0
58,East Liberty,SAT.,1.77,30.6,2018,1,174.0,Winter,116.0,13.0,0,160.5
58,East Liberty,SAT.,4.28,25.6,2018,2,160.5,Winter,116.0,13.0,0,230.75
58,East Liberty,SAT.,7.04,38.8,2018,3,230.75,Spring,116.0,13.0,0,181.6
58,East Liberty,SAT.,2.96,34.8,2018,4,181.6,Spring,116.0,13.0,0,234.25
58,East Liberty,SAT.,4.43,46.3,2018,5,234.25,Spring,116.0,13.0,0,210.25
58,East Liberty,SAT.,2.83,69.0,2018,6,210.25,Summer,116.0,13.0,0,253.8
58,East Liberty,SAT.,6.1,70.8,2018,7,253.8,Summer,116.0,13.0,0,204.75
58,East Liberty,SAT.,3.96,73.5,2018,8,204.75,Summer,116.0,13.0,0,265.25
58,East Liberty,SAT.,4.53,73.0,2018,9,265.25,Fall,116.0,13.0,0,336.2
58,East Liberty,SAT.,8.5,69.7,2018,10,336.2,Fall,116.0,13.0,0,282.5
58,East Liberty,SAT.,3.59,53.4,2018,11,282.5,Fall,116.0,13.0,0,275.0
58,East Liberty,SAT.,4.57,37.3,2018,12,275.0,Winter,116.0,13.0,0,261.2
58,East Liberty,SAT.,4.29,34.9,2019,1,261.2,Winter,116.0,13.0,0,257.25
58,East Liberty,SAT.,3.06,27.5,2019,2,257.25,Winter,116.0,13.0,0,302.25
58,East Liberty,SAT.,3.97,33.9,2019,3,302.25,Spring,116.0,13.0,0,287.4
58,East Liberty,SAT.,2.37,36.7,2019,4,287.4,Spring,116.0,13.0,0,281.75
58,East Liberty,SAT.,3.44,54.0,2019,5,281.75,Spring,116.0,13.0,0,224.25
58,East Liberty,SAT.,5.96,64.0,2019,6,224.25,Summer,116.0,13.0,0,257.0
58,East Liberty,SAT.,6.42,68.3,2019,7,257.0,Summer,116.0,13.0,0,233.5
58,East Liberty,SAT.,6.92,75.0,2019,8,233.5,Summer,116.0,13.0,0,278.0
58,East Liberty,SAT.,2.45,71.9,2019,9,278.0,Fall,116.0,13.0,0,334.25
58,East Liberty,SAT.,5.34,69.0,2019,10,334.25,Fall,116.0,13.0,0,290.75
58,East Liberty,SAT.,7.19,56.2,2019,11,290.75,Fall,116.0,13.0,0,330.2
58,East Liberty,SAT.,1.65,37.7,2019,12,330.2,Winter,116.0,13.0,0,227.75
58,East Liberty,SAT.,3.52,35.4,2020,1,227.75,Winter,116.0,13.0,0,269.5
58,East Liberty,SAT.,3.69,35.2,2020,2,269.5,Winter,116.0,13.0,0,299.6
58,East Liberty,SAT.,3.3,33.6,2020,3,299.6,Spring,116.0,13.0,1,127.75
58,East Liberty,SAT.,4.83,45.6,2020,4,127.75,Spring,116.0,13.0,1,63.25
58,East Liberty,SAT.,2.3,47.6,2020,5,63.25,Spring,116.0,13.0,1,69.6
58,East Liberty,SAT.,2.19,58.2,2020,6,69.6,Summer,116.0,13.0,1,92.5
58,East Liberty,SAT.,2.3,70.0,2020,7,92.5,Summer,116.0,13.0,1,76.0
58,East Liberty,SAT.,3.1,77.3,2020,8,76.0,Summer,116.0,13.0,1,92.8
58,East Liberty,SAT.,5.57,73.2,2020,9,92.8,Fall,116.0,13.0,1,137.75
58,East Liberty,SAT.,0.92,64.6,2020,10,137.75,Fall,116.0,13.0,1,82.8
58,East Liberty,SAT.,3.29,54.0,2020,11,82.8,Fall,116.0,13.0,1,97.5
58,East Liberty,SAT.,2.02,46.6,2020,12,97.5,Winter,116.0,13.0,1,65.5
58,East Liberty,SAT.,3.53,33.5,2021,1,65.5,Winter,116.0,13.0,1,61.8
58,East Liberty,SAT.,2.27,30.3,2021,2,61.8,Winter,116.0,13.0,1,108.25
58,East Liberty,SAT.,2.82,27.6,2021,3,108.25,Spring,116.0,13.0,1,82.5
58,East Liberty,SAT.,3.88,44.8,2021,4,82.5,Spring,116.0,13.0,1,110.75
58,East Liberty,SAT.,2.67,51.3,2021,5,110.75,Spring,116.0,13.0,1,88.8
58,East Liberty,SAT.,3.09,58.5,2021,6,88.8,Summer,116.0,13.0,1,112.25
58,East Liberty,SAT.,4.29,71.2,2021,7,112.25,Summer,116.0,13.0,0,102.8
58,East Liberty,SAT.,3.0,72.5,2021,8,102.8,Summer,116.0,13.0,0,148.75
58,East Liberty,SAT.,6.41,74.4,2021,9,148.75,Fall,116.0,13.0,0,194.5
58,East Liberty,SAT.,3.93,66.3,2021,10,194.5,Fall,116.0,13.0,0,174.0
58,East Liberty,SAT.,3.84,59.5,2021,11,174.0,Fall,116.0,13.0,0,143.25
58,East Liberty,SAT.,0.88,40.5,2021,12,143.25,Winter,116.0,13.0,0,132.666666666667
58,East Liberty,SAT.,3.45,40.9,2022,1,132.666666666667,Winter,116.0,13.0,0,100.75
58,East Liberty,SAT.,2.99,23.6,2022,2,100.75,Winter,116.0,13.0,0,144.75
58,East Liberty,SAT.,5.1,31.9,2022,3,144.75,Spring,116.0,13.0,0,134.0
58,East Liberty,SAT.,3.31,42.7,2022,4,134.0,Spring,116.0,13.0,0,137.4
58,East Liberty,SAT.,3.23,48.9,2022,5,137.4,Spring,116.0,13.0,0,122.5
58,East Liberty,SAT.,5.03,62.8,2022,6,122.5,Summer,116.0,13.0,0,182.75
58,East Liberty,SAT.,3.0,69.6,2022,7,182.75,Summer,116.0,13.0,0,148.8
58,East Liberty,SAT.,3.59,74.2,2022,8,148.8,Summer,116.0,13.0,0,175.25
58,East Liberty,SAT.,3.39,72.1,2022,9,175.25,Fall,116.0,13.0,0,204.25
58,East Liberty,SAT.,5.15,64.3,2022,10,204.25,Fall,116.0,13.0,0,209.8
58,East Liberty,SAT.,1.76,50.7,2022,11,209.8,Fall,116.0,13.0,0,152.25
58,East Liberty,SAT.,4.0,44.3,2022,12,152.25,Winter,116.0,13.0,0,126.0
58,East Liberty,SAT.,1.76,33.0,2023,1,126.0,Winter,116.0,13.0,0,152.5
58,East Liberty,SAT.,4.02,36.9,2023,2,152.5,Winter,116.0,13.0,0,160.5
58,East Liberty,SAT.,1.54,39.7,2023,3,160.5,Spring,116.0,13.0,0,133.25
58,East Liberty,SAT.,2.93,40.0,2023,4,133.25,Spring,116.0,13.0,0,131.6
58,East Liberty,SAT.,2.18,52.8,2023,5,131.6,Spring,116.0,13.0,0,145.5
58,East Liberty,SAT.,1.73,59.3,2023,6,145.5,Summer,116.0,13.0,0,129.0
58,East Liberty,SAT.,3.76,66.5,2023,7,129.0,Summer,116.0,13.0,0,146.8
58,East Liberty,SAT.,4.68,73.9,2023,8,146.8,Summer,116.0,13.0,0,162.5
58,East Liberty,SAT.,2.71,72.4,2023,9,162.5,Fall,116.0,13.0,0,202.0
58,East Liberty,SAT.,1.83,67.6,2023,10,202.0,Fall,116.0,13.0,0,152.75
58,East Liberty,SAT.,2.6,57.0,2023,11,152.75,Fall,116.0,13.0,0,133.5
58,East Liberty,SAT.,1.82,43.5,2023,12,133.5,Winter,116.0,13.0,0,152.8
58,East Liberty,SAT.,2.8,42.7,2024,1,152.8,Winter,116.0,13.0,0,117.25
58,East Liberty,SAT.,5.28,33.0,2024,2,117.25,Winter,116.0,13.0,0,131.25
58,East Liberty,SAT.,1.76,39.5,2024,3,131.25,Spring,116.0,13.0,0,98.2
58,East Liberty,SAT.,3.25,46.6,2024,4,98.2,Spring,116.0,13.0,0,148.0
58,East Liberty,SAT.,7.93,56.9,2024,5,148.0,Spring,116.0,13.0,0,111.75
58,East Liberty,SAT.,5.61,66.5,2024,6,111.75,Summer,116.0,13.0,0,118.0
58,East Liberty,SAT.,2.5,72.8,2024,7,118.0,Summer,116.0,13.0,0,154.25
58,East Liberty,SAT.,3.17,76.5,2024,8,154.25,Summer,116.0,13.0,0,162.0
58,East Liberty,SAT.,5.12,73.8,2024,9,162.0,Fall,116.0,13.0,0,148.75
58,East Liberty,SAT.,1.9,69.4,2024,10,148.75,Fall,116.0,13.0,0,138.0
58,East Liberty,SUN.,3.43,33.6,2017,1,,Winter,116.0,13.0,0,155.0
58,East Liberty,SUN.,3.54,34.6,2017,2,155.0,Winter,116.0,13.0,0,184.75
58,East Liberty,SUN.,1.46,40.6,2017,3,184.75,Spring,116.0,13.0,0,165.25
58,East Liberty,SUN.,5.02,39.9,2017,4,165.25,Spring,116.0,13.0,0,177.2
58,East Liberty,SUN.,3.54,57.3,2017,5,177.2,Spring,116.0,13.0,0,157.8
58,East Liberty,SUN.,5.15,60.6,2017,6,157.8,Summer,116.0,13.0,0,175.75
58,East Liberty,SUN.,3.78,69.7,2017,7,175.75,Summer,116.0,13.0,0,152.833333333333
58,East Liberty,SUN.,6.42,73.7,2017,8,152.833333333333,Summer,116.0,13.0,0,185.5
58,East Liberty,SUN.,2.63,70.3,2017,9,185.5,Fall,116.0,13.0,0,161.2
58,East Liberty,SUN.,0.58,66.4,2017,10,161.2,Fall,116.0,13.0,0,130.8
58,East Liberty,SUN.,4.11,58.0,2017,11,130.8,Fall,116.0,13.0,0,124.4
58,East Liberty,SUN.,4.15,42.0,2017,12,124.4,Winter,116.0,13.0,0,105.666666666667
58,East Liberty,SUN.,1.77,30.6,2018,1,105.666666666667,Winter,116.0,13.0,0,115.4
58,East Liberty,SUN.,4.28,25.6,2018,2,115.4,Winter,116.0,13.0,0,127.25
58,East Liberty,SUN.,7.04,38.8,2018,3,127.25,Spring,116.0,13.0,0,137.75
58,East Liberty,SUN.,2.96,34.8,2018,4,137.75,Spring,116.0,13.0,0,150.8
58,East Liberty,SUN.,4.43,46.3,2018,5,150.8,Spring,116.0,13.0,0,136.0
58,East Liberty,SUN.,2.83,69.0,2018,6,136.0,Summer,116.0,13.0,0,114.75
58,East Liberty,SUN.,6.1,70.8,2018,7,114.75,Summer,116.0,13.0,0,136.333333333333
58,East Liberty,SUN.,3.96,73.5,2018,8,136.333333333333,Summer,116.0,13.0,0,180.75
58,East Liberty,SUN.,4.53,73.0,2018,9,180.75,Fall,116.0,13.0,0,216.0
58,East Liberty,SUN.,8.5,69.7,2018,10,216.0,Fall,116.0,13.0,0,178.75
58,East Liberty,SUN.,3.59,53.4,2018,11,178.75,Fall,116.0,13.0,0,153.8
58,East Liberty,SUN.,4.57,37.3,2018,12,153.8,Winter,116.0,13.0,0,120.166666666667
58,East Liberty,SUN.,4.29,34.9,2019,1,120.166666666667,Winter,116.0,13.0,0,149.6
58,East Liberty,SUN.,3.06,27.5,2019,2,149.6,Winter,116.0,13.0,0,174.25
58,East Liberty,SUN.,3.97,33.9,2019,3,174.25,Spring,116.0,13.0,0,168.6
58,East Liberty,SUN.,2.37,36.7,2019,4,168.6,Spring,116.0,13.0,0,172.25
58,East Liberty,SUN.,3.44,54.0,2019,5,172.25,Spring,116.0,13.0,0,126.2
58,East Liberty,SUN.,5.96,64.0,2019,6,126.2,Summer,116.0,13.0,0,157.6
58,East Liberty,SUN.,6.42,68.3,2019,7,157.6,Summer,116.0,13.0,0,152.0
58,East Liberty,SUN.,6.92,75.0,2019,8,152.0,Summer,116.0,13.0,0,175.0
58,East Liberty,SUN.,2.45,71.9,2019,9,175.0,Fall,116.0,13.0,0,212.5
58,East Liberty,SUN.,5.34,69.0,2019,10,212.5,Fall,116.0,13.0,0,196.25
58,East Liberty,SUN.,7.19,56.2,2019,11,196.25,Fall,116.0,13.0,0,166.8
58,East Liberty,SUN.,1.65,37.7,2019,12,166.8,Winter,116.0,13.0,0,142.666666666667
58,East Liberty,SUN.,3.52,35.4,2020,1,142.666666666667,Winter,116.0,13.0,0,137.8
58,East Liberty,SUN.,3.69,35.2,2020,2,137.8,Winter,116.0,13.0,0,203.75
58,East Liberty,SUN.,3.3,33.6,2020,3,203.75,Spring,116.0,13.0,1,108.0
58,East Liberty,SUN.,4.83,45.6,2020,4,108.0,Spring,116.0,13.0,1,37.5
58,East Liberty,SUN.,2.3,47.6,2020,5,37.5,Spring,116.0,13.0,1,53.8333333333333
58,East Liberty,SUN.,2.19,58.2,2020,6,53.8333333333333,Summer,116.0,13.0,1,62.5
58,East Liberty,SUN.,2.3,70.0,2020,7,62.5,Summer,116.0,13.0,1,39.6
58,East Liberty,SUN.,3.1,77.3,2020,8,39.6,Summer,116.0,13.0,1,68.0
58,East Liberty,SUN.,5.57,73.2,2020,9,68.0,Fall,116.0,13.0,1,57.6
58,East Liberty,SUN.,0.92,64.6,2020,10,57.6,Fall,116.0,13.0,1,50.75
58,East Liberty,SUN.,3.29,54.0,2020,11,50.75,Fall,116.0,13.0,1,52.8333333333333
58,East Liberty,SUN.,2.02,46.6,2020,12,52.8333333333333,Winter,116.0,13.0,1,24.8
58,East Liberty,SUN.,3.53,33.5,2021,1,24.8,Winter,116.0,13.0,1,47.0
58,East Liberty,SUN.,2.27,30.3,2021,2,47.0,Winter,116.0,13.0,1,50.0
58,East Liberty,SUN.,2.82,27.6,2021,3,50.0,Spring,116.0,13.0,1,67.5
58,East Liberty,SUN.,3.88,44.8,2021,4,67.5,Spring,116.0,13.0,1,61.75
58,East Liberty,SUN.,2.67,51.3,2021,5,61.75,Spring,116.0,13.0,1,58.6666666666667
58,East Liberty,SUN.,3.09,58.5,2021,6,58.6666666666667,Summer,116.0,13.0,1,85.25
58,East Liberty,SUN.,4.29,71.2,2021,7,85.25,Summer,116.0,13.0,0,58.0
58,East Liberty,SUN.,3.0,72.5,2021,8,58.0,Summer,116.0,13.0,0,82.4
58,East Liberty,SUN.,6.41,74.4,2021,9,82.4,Fall,116.0,13.0,0,125.2
58,East Liberty,SUN.,3.93,66.3,2021,10,125.2,Fall,116.0,13.0,0,101.6
58,East Liberty,SUN.,3.84,59.5,2021,11,101.6,Fall,116.0,13.0,0,90.0
58,East Liberty,SUN.,0.88,40.5,2021,12,90.0,Winter,116.0,13.0,0,74.0
58,East Liberty,SUN.,3.45,40.9,2022,1,74.0,Winter,116.0,13.0,0,53.0
58,East Liberty,SUN.,2.99,23.6,2022,2,53.0,Winter,116.0,13.0,0,84.25
58,East Liberty,SUN.,5.1,31.9,2022,3,84.25,Spring,116.0,13.0,0,103.0
58,East Liberty,SUN.,3.31,42.7,2022,4,103.0,Spring,116.0,13.0,0,87.5
58,East Liberty,SUN.,3.23,48.9,2022,5,87.5,Spring,116.0,13.0,0,98.8333333333333
58,East Liberty,SUN.,5.03,62.8,2022,6,98.8333333333333,Summer,116.0,13.0,0,62.0
58,East Liberty,SUN.,3.0,69.6,2022,7,62.0,Summer,116.0,13.0,0,124.833333333333
58,East Liberty,SUN.,3.59,74.2,2022,8,124.833333333333,Summer,116.0,13.0,0,133.25
58,East Liberty,SUN.,3.39,72.1,2022,9,133.25,Fall,116.0,13.0,0,153.4
58,East Liberty,SUN.,5.15,64.3,2022,10,153.4,Fall,116.0,13.0,0,129.2
58,East Liberty,SUN.,1.76,50.7,2022,11,129.2,Fall,116.0,13.0,0,97.4
58,East Liberty,SUN.,4.0,44.3,2022,12,97.4,Winter,116.0,13.0,0,132.5
58,East Liberty,SUN.,1.76,33.0,2023,1,132.5,Winter,116.0,13.0,0,178.0
58,East Liberty,SUN.,4.02,36.9,2023,2,178.0,Winter,116.0,13.0,0,110.75
58,East Liberty,SUN.,1.54,39.7,2023,3,110.75,Spring,116.0,13.0,0,91.75
58,East Liberty,SUN.,2.93,40.0,2023,4,91.75,Spring,116.0,13.0,0,106.4
58,East Liberty,SUN.,2.18,52.8,2023,5,106.4,Spring,116.0,13.0,0,95.6
58,East Liberty,SUN.,1.73,59.3,2023,6,95.6,Summer,116.0,13.0,0,107.5
58,East Liberty,SUN.,3.76,66.5,2023,7,107.5,Summer,116.0,13.0,0,91.1666666666667
58,East Liberty,SUN.,4.68,73.9,2023,8,91.1666666666667,Summer,116.0,13.0,0,127.25
58,East Liberty,SUN.,2.71,72.4,2023,9,127.25,Fall,116.0,13.0,0,101.0
58,East Liberty,SUN.,1.83,67.6,2023,10,101.0,Fall,116.0,13.0,0,114.4
58,East Liberty,SUN.,2.6,57.0,2023,11,114.4,Fall,116.0,13.0,0,106.8
58,East Liberty,SUN.,1.82,43.5,2023,12,106.8,Winter,116.0,13.0,0,75.8333333333333
58,East Liberty,SUN.,2.8,42.7,2024,1,75.8333333333333,Winter,116.0,13.0,0,89.2
58,East Liberty,SUN.,5.28,33.0,2024,2,89.2,Winter,116.0,13.0,0,84.75
58,East Liberty,SUN.,1.76,39.5,2024,3,84.75,Spring,116.0,13.0,0,99.2
58,East Liberty,SUN.,3.25,46.6,2024,4,99.2,Spring,116.0,13.0,0,94.0
58,East Liberty,SUN.,7.93,56.9,2024,5,94.0,Spring,116.0,13.0,0,103.8
58,East Liberty,SUN.,5.61,66.5,2024,6,103.8,Summer,116.0,13.0,0,83.0
58,East Liberty,SUN.,2.5,72.8,2024,7,83.0,Summer,116.0,13.0,0,100.2
58,East Liberty,SUN.,3.17,76.5,2024,8,100.2,Summer,116.0,13.0,0,116.75
58,East Liberty,SUN.,5.12,73.8,2024,9,116.75,Fall,116.0,13.0,0,131.666666666667
58,East Liberty,SUN.,1.9,69.4,2024,10,131.666666666667,Fall,116.0,13.0,0,148.5
58,East Liberty,WEEKDAY,3.43,33.6,2017,1,,Winter,116.0,13.0,0,1139.13636363636
58,East Liberty,WEEKDAY,3.54,34.6,2017,2,1139.13636363636,Winter,116.0,13.0,0,1228.5
58,East Liberty,WEEKDAY,1.46,40.6,2017,3,1228.5,Spring,116.0,13.0,0,1249.34782608696
58,East Liberty,WEEKDAY,5.02,39.9,2017,4,1249.34782608696,Spring,116.0,13.0,0,1219.0
58,East Liberty,WEEKDAY,3.54,57.3,2017,5,1219.0,Spring,116.0,13.0,0,1124.72727272727
58,East Liberty,WEEKDAY,5.15,60.6,2017,6,1124.72727272727,Summer,116.0,13.0,0,1034.5
58,East Liberty,WEEKDAY,3.78,69.7,2017,7,1034.5,Summer,116.0,13.0,0,926.1
58,East Liberty,WEEKDAY,6.42,73.7,2017,8,926.1,Summer,116.0,13.0,0,1026.21739130435
58,East Liberty,WEEKDAY,2.63,70.3,2017,9,1026.21739130435,Fall,116.0,13.0,0,994.85
58,East Liberty,WEEKDAY,0.58,66.4,2017,10,994.85,Fall,116.0,13.0,0,1044.45454545455
58,East Liberty,WEEKDAY,4.11,58.0,2017,11,1044.45454545455,Fall,116.0,13.0,0,1011.28571428571
58,East Liberty,WEEKDAY,4.15,42.0,2017,12,1011.28571428571,Winter,116.0,13.0,0,850.0
58,East Liberty,WEEKDAY,1.77,30.6,2018,1,850.0,Winter,116.0,13.0,0,1018.27272727273
58,East Liberty,WEEKDAY,4.28,25.6,2018,2,1018.27272727273,Winter,116.0,13.0,0,1089.7
58,East Liberty,WEEKDAY,7.04,38.8,2018,3,1089.7,Spring,116.0,13.0,0,1036.81818181818
58,East Liberty,WEEKDAY,2.96,34.8,2018,4,1036.81818181818,Spring,116.0,13.0,0,1068.71428571429
58,East Liberty,WEEKDAY,4.43,46.3,2018,5,1068.71428571429,Spring,116.0,13.0,0,985.409090909091
58,East Liberty,WEEKDAY,2.83,69.0,2018,6,985.409090909091,Summer,116.0,13.0,0,951.904761904762
58,East Liberty,WEEKDAY,6.1,70.8,2018,7,951.904761904762,Summer,116.0,13.0,0,925.619047619048
58,East Liberty,WEEKDAY,3.96,73.5,2018,8,925.619047619048,Summer,116.0,13.0,0,1035.0
58,East Liberty,WEEKDAY,4.53,73.0,2018,9,1035.0,Fall,116.0,13.0,0,1273.89473684211
58,East Liberty,WEEKDAY,8.5,69.7,2018,10,1273.89473684211,Fall,116.0,13.0,0,1249.47826086957
58,East Liberty,WEEKDAY,3.59,53.4,2018,11,1249.47826086957,Fall,116.0,13.0,0,1184.95238095238
58,East Liberty,WEEKDAY,4.57,37.3,2018,12,1184.95238095238,Winter,116.0,13.0,0,963.0
58,East Liberty,WEEKDAY,4.29,34.9,2019,1,963.0,Winter,116.0,13.0,0,1099.22727272727
58,East Liberty,WEEKDAY,3.06,27.5,2019,2,1099.22727272727,Winter,116.0,13.0,0,1209.0
58,East Liberty,WEEKDAY,3.97,33.9,2019,3,1209.0,Spring,116.0,13.0,0,1135.66666666667
58,East Liberty,WEEKDAY,2.37,36.7,2019,4,1135.66666666667,Spring,116.0,13.0,0,1130.0
58,East Liberty,WEEKDAY,3.44,54.0,2019,5,1130.0,Spring,116.0,13.0,0,1040.22727272727
58,East Liberty,WEEKDAY,5.96,64.0,2019,6,1040.22727272727,Summer,116.0,13.0,0,1014.15
58,East Liberty,WEEKDAY,6.42,68.3,2019,7,1014.15,Summer,116.0,13.0,0,993.409090909091
58,East Liberty,WEEKDAY,6.92,75.0,2019,8,993.409090909091,Summer,116.0,13.0,0,1111.31818181818
58,East Liberty,WEEKDAY,2.45,71.9,2019,9,1111.31818181818,Fall,116.0,13.0,0,1365.55
58,East Liberty,WEEKDAY,5.34,69.0,2019,10,1365.55,Fall,116.0,13.0,0,1302.52173913043
58,East Liberty,WEEKDAY,7.19,56.2,2019,11,1302.52173913043,Fall,116.0,13.0,0,1244.4
58,East Liberty,WEEKDAY,1.65,37.7,2019,12,1244.4,Winter,116.0,13.0,0,1053.33333333333
58,East Liberty,WEEKDAY,3.52,35.4,2020,1,1053.33333333333,Winter,116.0,13.0,0,1186.27272727273
58,East Liberty,WEEKDAY,3.69,35.2,2020,2,1186.27272727273,Winter,116.0,13.0,0,1240.7
58,East Liberty,WEEKDAY,3.3,33.6,2020,3,1240.7,Spring,116.0,13.0,1,614.181818181818
58,East Liberty,WEEKDAY,4.83,45.6,2020,4,614.181818181818,Spring,116.0,13.0,1,154.636363636364
58,East Liberty,WEEKDAY,2.3,47.6,2020,5,154.636363636364,Spring,116.0,13.0,1,201.85
58,East Liberty,WEEKDAY,2.19,58.2,2020,6,201.85,Summer,116.0,13.0,1,273.909090909091
58,East Liberty,WEEKDAY,2.3,70.0,2020,7,273.909090909091,Summer,116.0,13.0,1,217.826086956522
58,East Liberty,WEEKDAY,3.1,77.3,2020,8,217.826086956522,Summer,116.0,13.0,1,260.428571428571
58,East Liberty,WEEKDAY,5.57,73.2,2020,9,260.428571428571,Fall,116.0,13.0,1,283.619047619048
58,East Liberty,WEEKDAY,0.92,64.6,2020,10,283.619047619048,Fall,116.0,13.0,1,272.727272727273
58,East Liberty,WEEKDAY,3.29,54.0,2020,11,272.727272727273,Fall,116.0,13.0,1,240.7
58,East Liberty,WEEKDAY,2.02,46.6,2020,12,240.7,Winter,116.0,13.0,1,160.363636363636
58,East Liberty,WEEKDAY,3.53,33.5,2021,1,160.363636363636,Winter,116.0,13.0,1,143.0
58,East Liberty,WEEKDAY,2.27,30.3,2021,2,143.0,Winter,116.0,13.0,1,171.2
58,East Liberty,WEEKDAY,2.82,27.6,2021,3,171.2,Spring,116.0,13.0,1,195.0
58,East Liberty,WEEKDAY,3.88,44.8,2021,4,195.0,Spring,116.0,13.0,1,214.636363636364
58,East Liberty,WEEKDAY,2.67,51.3,2021,5,214.636363636364,Spring,116.0,13.0,1,225.65
58,East Liberty,WEEKDAY,3.09,58.5,2021,6,225.65,Summer,116.0,13.0,1,239.409090909091
58,East Liberty,WEEKDAY,4.29,71.2,2021,7,239.409090909091,Summer,116.0,13.0,0,245.142857142857
58,East Liberty,WEEKDAY,3.0,72.5,2021,8,245.142857142857,Summer,116.0,13.0,0,296.090909090909
